"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202590","OM375","BUSINESS OP MGMT & ANALYTICS","001","95156","TR","11:30 AM - 12:50 PM","CULM LECT 1","Open","43","42","Rudna, Olena","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=95156","Students must bring their own device for this section."
"202590","OM375","BUSINESS OP MGMT & ANALYTICS","101","95157","T","6:00 PM - 8:50 PM","KUPF 203","Open","43","22","Rudna, Olena","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=95157","Students must bring their own device for this section."
"202590","OM375","BUSINESS OP MGMT & ANALYTICS","451","95158","","TBA"," ","Closed","30","30","Bizel, Gulhan","Online Newark","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=95158","Online Course"
